"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.52312555818566e-188,10.0894095702471,1,0.004,9.04625111637132e-184,"C01","MarkerC01-121"
4.55365153129764e-188,9.57506372081505,1,0.005,9.10730306259529e-184,"C01","MarkerC01-051"
4.55386531571821e-188,9.75668363893147,1,0.005,9.10773063143641e-184,"C01","MarkerC01-003"
4.55393212539869e-188,10.0618804057171,1,0.004,9.10786425079737e-184,"C01","MarkerC01-043"
4.55394548745141e-188,9.72781381523772,1,0.005,9.10789097490282e-184,"C01","MarkerC01-071"
4.58492136616819e-188,9.87455489600186,1,0.005,9.16984273233637e-184,"C01","MarkerC01-072"
4.58506934880448e-188,10.1424959409576,1,0.004,9.17013869760896e-184,"C01","MarkerC01-068"
4.61660885735314e-188,9.89728368144311,1,0.005,9.23321771470628e-184,"C01","MarkerC01-016"
4.64829687154943e-188,10.3738479859886,1,0.003,9.29659374309885e-184,"C01","MarkerC01-137"
4.68060037032963e-188,9.76472953399086,1,0.005,9.36120074065927e-184,"C01","MarkerC01-073"
4.71261648493905e-188,10.2514705470821,1,0.004,9.4252329698781e-184,"C01","MarkerC01-006"
4.77760077429953e-188,9.96866572450992,1,0.004,9.55520154859905e-184,"C01","MarkerC01-127"
5.01212398121968e-188,9.83319146179103,1,0.005,1.00242479624394e-183,"C01","MarkerC01-112"
5.18698269278985e-188,9.87386860800094,1,0.005,1.03739653855797e-183,"C01","MarkerC01-117"
5.61266961068462e-188,10.1240918784958,1,0.004,1.12253392213692e-183,"C01","MarkerC01-041"
6.50991736589285e-188,9.80793413950095,1,0.005,1.30198347317857e-183,"C01","MarkerC01-077"
6.51012712922407e-188,10.0962114273302,1,0.004,1.30202542584481e-183,"C01","MarkerC01-134"
6.51022247841601e-188,10.1447367913632,1,0.005,1.3020444956832e-183,"C01","MarkerC01-125"
6.51026061848241e-188,9.52811861229132,1,0.006,1.30205212369648e-183,"C01","MarkerC01-114"
6.51054667606905e-188,9.90909515348529,1,0.005,1.30210933521381e-183,"C01","MarkerC01-120"
6.51062296020501e-188,9.74279406120792,1,0.005,1.302124592041e-183,"C01","MarkerC01-045"
6.51066110260608e-188,10.3378890760035,1,0.003,1.30213222052122e-183,"C01","MarkerC01-089"
6.55502474536246e-188,9.42140288061645,1,0.006,1.31100494907249e-183,"C01","MarkerC01-029"
6.55513995180701e-188,10.1668174183656,1,0.004,1.3110279903614e-183,"C01","MarkerC01-060"
6.55521675722285e-188,9.8006875312626,1,0.005,1.31104335144457e-183,"C01","MarkerC01-052"
6.55531276525123e-188,9.85106522863618,1,0.005,1.31106255305025e-183,"C01","MarkerC01-044"
6.59920706468152e-188,9.82927436992104,1,0.005,1.3198414129363e-183,"C01","MarkerC01-037"
6.59947769058476e-188,9.7718919390856,1,0.006,1.31989553811695e-183,"C01","MarkerC01-124"
6.60013497090776e-188,10.2102565406701,1,0.004,1.32002699418155e-183,"C01","MarkerC01-140"
6.6004249682338e-188,10.1097648966095,1,0.004,1.32008499364676e-183,"C01","MarkerC01-057"
6.60059897271696e-188,9.48081561932844,1,0.006,1.32011979454339e-183,"C01","MarkerC01-113"
6.64469884394324e-188,9.88834293025808,1,0.005,1.32893976878865e-183,"C01","MarkerC01-146"
6.64534115271408e-188,9.94577067118449,1,0.004,1.32906823054282e-183,"C01","MarkerC01-048"
6.64559420040925e-188,9.93309613593319,1,0.004,1.32911884008185e-183,"C01","MarkerC01-056"
6.6457109948891e-188,9.99996217912508,1,0.004,1.32914219897782e-183,"C01","MarkerC01-067"
6.69087620100392e-188,9.65378720269388,1,0.005,1.33817524020078e-183,"C01","MarkerC01-096"
6.69097419123413e-188,10.0429297840639,1,0.004,1.33819483824683e-183,"C01","MarkerC01-047"
6.69105258444744e-188,10.092841267078,1,0.004,1.33821051688949e-183,"C01","MarkerC01-107"
6.6915621626179e-188,10.0148518133671,1,0.005,1.33831243252358e-183,"C01","MarkerC01-028"
6.73709781515427e-188,9.50279751908209,1,0.006,1.34741956303085e-183,"C01","MarkerC01-118"
6.73719648072145e-188,9.55272870588568,1,0.006,1.34743929614429e-183,"C01","MarkerC01-136"
6.78322112089509e-188,9.85527377481772,1,0.005,1.35664422417902e-183,"C01","MarkerC01-142"
6.82991987620732e-188,9.42709951746756,1,0.006,1.36598397524146e-183,"C01","MarkerC01-094"
6.87667791195516e-188,9.80605419189947,1,0.005,1.37533558239103e-183,"C01","MarkerC01-002"
6.92432350117241e-188,10.4209461196107,1,0.004,1.38486470023448e-183,"C01","MarkerC01-042"
7.16565417919686e-188,10.1457275164602,1,0.004,1.43313083583937e-183,"C01","MarkerC01-129"
7.21481356695703e-188,9.64418383906788,1,0.006,1.44296271339141e-183,"C01","MarkerC01-021"
7.7252298836544e-188,9.80387218098483,1,0.005,1.54504597673088e-183,"C01","MarkerC01-083"
8.61994020541909e-188,10.2157998061055,1,0.004,1.72398804108382e-183,"C01","MarkerC01-106"
9.35149797889488e-188,9.67434115094025,1,0.006,1.87029959577898e-183,"C01","MarkerC01-007"
9.41568861117904e-188,9.66645517377738,1,0.005,1.88313772223581e-183,"C01","MarkerC01-040"
9.41612916054131e-188,9.85880986366516,1,0.005,1.88322583210826e-183,"C01","MarkerC01-150"
9.41626683642306e-188,9.71824574950998,1,0.005,1.88325336728461e-183,"C01","MarkerC01-059"
9.41629437183971e-188,10.0806558000759,1,0.004,1.88325887436794e-183,"C01","MarkerC01-054"
9.41645958602465e-188,9.63897917584577,1,0.005,1.88329191720493e-183,"C01","MarkerC01-115"
9.48026389940378e-188,9.86842536786472,1,0.005,1.89605277988076e-183,"C01","MarkerC01-022"
9.48134512208258e-188,9.91304799817326,1,0.005,1.89626902441652e-183,"C01","MarkerC01-011"
9.54547692702409e-188,10.2634261314347,1,0.004,1.90909538540482e-183,"C01","MarkerC01-076"
9.54589562114635e-188,9.58758210007854,1,0.006,1.90917912422927e-183,"C01","MarkerC01-119"
9.54625850417276e-188,10.1188310647768,1,0.004,1.90925170083455e-183,"C01","MarkerC01-015"
9.54667723241733e-188,9.48458513077577,1,0.006,1.90933544648347e-183,"C01","MarkerC01-025"
9.61150337145057e-188,9.82234392048705,1,0.005,1.92230067429011e-183,"C01","MarkerC01-075"
9.67705216011352e-188,9.59183302140814,1,0.006,1.9354104320227e-183,"C01","MarkerC01-078"
9.67710875262127e-188,9.91071924695832,1,0.005,1.93542175052425e-183,"C01","MarkerC01-013"
9.67710875262127e-188,9.67874758840652,1,0.005,1.93542175052425e-183,"C01","MarkerC01-098"
9.67742001730033e-188,9.7573728244304,1,0.005,1.93548400346007e-183,"C01","MarkerC01-097"
9.67778788840301e-188,9.99776530716061,1,0.004,1.9355575776806e-183,"C01","MarkerC01-061"
9.74373121434265e-188,9.56902911055419,1,0.006,1.94874624286853e-183,"C01","MarkerC01-036"
9.81052493959859e-188,9.70950631176776,1,0.005,1.96210498791972e-183,"C01","MarkerC01-109"
9.87881579844213e-188,9.7874993711859,1,0.005,1.97576315968843e-183,"C01","MarkerC01-034"
9.94583648719261e-188,10.0178798477427,1,0.005,1.98916729743852e-183,"C01","MarkerC01-135"
9.94601097019088e-188,9.64568239002172,1,0.006,1.98920219403818e-183,"C01","MarkerC01-110"
1.01866708859965e-187,9.73820245526509,1,0.005,2.03733417719931e-183,"C01","MarkerC01-020"
1.02217188139464e-187,9.86605168020038,1,0.005,2.04434376278929e-183,"C01","MarkerC01-133"
1.02574869528168e-187,9.70937144752315,1,0.005,2.05149739056336e-183,"C01","MarkerC01-126"
1.02916949737178e-187,9.35327657996559,1,0.006,2.05833899474356e-183,"C01","MarkerC01-139"
1.05059202027443e-187,9.77717408916218,1,0.005,2.10118404054887e-183,"C01","MarkerC01-105"
1.06497527040512e-187,10.0564353770859,1,0.005,2.12995054081023e-183,"C01","MarkerC01-128"
1.06861108250908e-187,10.2750296214241,1,0.004,2.13722216501816e-183,"C01","MarkerC01-116"
1.11717712737077e-187,9.69848009295213,1,0.005,2.23435425474154e-183,"C01","MarkerC01-088"
1.14819521612236e-187,10.0391529295466,1,0.004,2.29639043224472e-183,"C01","MarkerC01-035"
1.27657016458579e-187,9.73312149531105,1,0.006,2.55314032917158e-183,"C01","MarkerC01-033"
1.3405976300577e-187,10.1066945305373,1,0.005,2.6811952601154e-183,"C01","MarkerC01-004"
1.34073461610391e-187,9.66474782666133,1,0.006,2.68146923220783e-183,"C01","MarkerC01-055"
1.34972501616885e-187,9.63577988514515,1,0.006,2.69945003233771e-183,"C01","MarkerC01-049"
1.35891844064138e-187,9.88566343535167,1,0.005,2.71783688128277e-183,"C01","MarkerC01-131"
1.35906126184118e-187,9.59766700812376,1,0.006,2.71812252368237e-183,"C01","MarkerC01-108"
1.35908109930073e-187,10.047015427909,1,0.004,2.71816219860147e-183,"C01","MarkerC01-080"
1.35909696947548e-187,9.68485123787424,1,0.006,2.71819393895096e-183,"C01","MarkerC01-123"
1.36833418148097e-187,9.7475176031041,1,0.005,2.73666836296194e-183,"C01","MarkerC01-066"
1.37769844884527e-187,10.316501115928,1,0.004,2.75539689769053e-183,"C01","MarkerC01-091"
1.3871955641541e-187,9.80105664881038,1,0.005,2.7743911283082e-183,"C01","MarkerC01-144"
1.39672952926741e-187,9.91867635248791,1,0.005,2.79345905853482e-183,"C01","MarkerC01-026"
1.39676214697564e-187,10.2869207364911,1,0.003,2.79352429395128e-183,"C01","MarkerC01-031"
1.41599011893453e-187,9.93708234632492,1,0.005,2.83198023786906e-183,"C01","MarkerC01-102"
1.41603971887986e-187,9.67502259625472,1,0.005,2.83207943775971e-183,"C01","MarkerC01-010"
1.42568845659902e-187,9.64013972459902,1,0.005,2.85137691319803e-183,"C01","MarkerC01-064"
1.4438581772084e-187,9.48410330331843,1,0.006,2.88771635441679e-183,"C01","MarkerC01-099"
1.44529728360727e-187,9.78602279759784,1,0.005,2.89059456721454e-183,"C01","MarkerC01-065"
1.48528342178503e-187,10.1274515631011,1,0.004,2.97056684357005e-183,"C01","MarkerC01-018"
1.50580761486188e-187,10.0579601834162,1,0.004,3.01161522972377e-183,"C01","MarkerC01-038"
1.62341241484398e-187,9.3969158899488,1,0.007,3.24682482968797e-183,"C01","MarkerC01-027"
1.78634850723987e-187,9.7203305431749,1,0.006,3.57269701447974e-183,"C01","MarkerC01-012"
1.91761520125922e-187,9.80549695234519,1,0.006,3.83523040251844e-183,"C01","MarkerC01-039"
1.91773257042484e-187,9.45067639665377,1,0.007,3.83546514084968e-183,"C01","MarkerC01-017"
1.91777169506936e-187,9.87449617517956,1,0.005,3.83554339013871e-183,"C01","MarkerC01-122"
1.94425861156658e-187,9.91492754327799,1,0.005,3.88851722313316e-183,"C01","MarkerC01-084"
1.95756460857367e-187,10.0977169737371,1,0.004,3.91512921714734e-183,"C01","MarkerC01-082"
1.97095007360617e-187,9.62339471894853,1,0.005,3.94190014721234e-183,"C01","MarkerC01-092"
1.98440960952481e-187,9.80659737957498,1,0.005,3.96881921904961e-183,"C01","MarkerC01-050"
2.01167507496401e-187,9.37763383010137,1,0.007,4.02335014992802e-183,"C01","MarkerC01-062"
2.02553634350485e-187,9.90562989978248,1,0.005,4.0510726870097e-183,"C01","MarkerC01-087"
2.05342604754851e-187,10.1687059531817,1,0.004,4.10685209509702e-183,"C01","MarkerC01-008"
2.11026301451791e-187,9.45700547332216,1,0.006,4.22052602903583e-183,"C01","MarkerC01-101"
2.11744947512792e-187,9.73385197546299,1,0.005,4.23489895025584e-183,"C01","MarkerC01-132"
2.86893220718131e-187,9.76695531710439,1,0.005,5.73786441436263e-183,"C01","MarkerC01-014"
3.52435184627192e-187,9.77696543576735,1,0.005,7.04870369254384e-183,"C01","MarkerC01-063"
3.79901751457097e-187,9.52194626136056,1,0.005,7.59803502914194e-183,"C01","MarkerC01-024"
4.36558795378037e-187,9.93339418500586,1,0.004,8.73117590756074e-183,"C01","MarkerC01-149"
4.47487011207987e-187,9.69329166088989,1,0.005,8.94974022415974e-183,"C01","MarkerC01-111"
5.41148868058403e-187,9.57749720774921,1,0.006,1.08229773611681e-182,"C01","MarkerC01-058"
9.46095643241828e-187,9.60124027627386,1,0.005,1.89219128648366e-182,"C01","MarkerC01-138"
3.135293508977e-188,9.82850620289253,1,0.005,6.27058701795401e-184,"C02","MarkerC02-017"
3.13534880177961e-188,10.0856577541314,1,0.004,6.27069760355923e-184,"C02","MarkerC02-126"
3.13535801734048e-188,9.84216647096254,1,0.004,6.27071603468096e-184,"C02","MarkerC02-023"
3.13535801734048e-188,10.0912553380029,1,0.005,6.27071603468096e-184,"C02","MarkerC02-147"
3.13536723292939e-188,10.1357631051833,1,0.004,6.27073446585877e-184,"C02","MarkerC02-057"
3.1353856641864e-188,9.6508799237374,1,0.005,6.2707713283728e-184,"C02","MarkerC02-117"
3.1354225270251e-188,9.656588599584,1,0.005,6.2708450540502e-184,"C02","MarkerC02-038"
3.13544095860679e-188,10.2840167859329,1,0.004,6.27088191721357e-184,"C02","MarkerC02-082"
3.13549625399662e-188,9.5603438822213,1,0.005,6.27099250799323e-184,"C02","MarkerC02-141"
3.13556998269387e-188,10.2076987906046,1,0.004,6.27113996538774e-184,"C02","MarkerC02-048"
4.52266106718027e-188,9.86843933565547,1,0.005,9.04532213436055e-184,"C02","MarkerC02-107"
4.52283358686887e-188,9.70725559546764,1,0.004,9.04566717373775e-184,"C02","MarkerC02-101"
4.52283358686887e-188,10.1398288612247,1,0.004,9.04566717373775e-184,"C02","MarkerC02-134"
4.52286012894085e-188,9.90110497470265,1,0.005,9.0457202578817e-184,"C02","MarkerC02-135"
4.52288667116794e-188,9.61803716817168,1,0.005,9.04577334233588e-184,"C02","MarkerC02-047"
4.52292648479793e-188,9.78159195094625,1,0.006,9.04585296959586e-184,"C02","MarkerC02-129"
4.52297957018277e-188,10.0563617054054,1,0.004,9.04595914036553e-184,"C02","MarkerC02-131"
4.52299284162551e-188,10.5489168343674,1,0.003,9.04598568325102e-184,"C02","MarkerC02-146"
4.52304592778451e-188,9.95127409234765,1,0.004,9.04609185556901e-184,"C02","MarkerC02-142"
4.52308574281099e-188,9.39799417559313,1,0.006,9.04617148562198e-184,"C02","MarkerC02-085"
4.5533843148186e-188,9.44485806444107,1,0.005,9.1067686296372e-184,"C02","MarkerC02-068"
4.55387867757655e-188,9.73716143229907,1,0.006,9.1077573551531e-184,"C02","MarkerC02-110"
4.55402566058968e-188,10.3620296734087,1,0.004,9.10805132117935e-184,"C02","MarkerC02-052"
4.55402566058968e-188,9.90515477299974,1,0.005,9.10805132117935e-184,"C02","MarkerC02-111"
4.55405238528207e-188,9.87756533113831,1,0.005,9.10810477056415e-184,"C02","MarkerC02-096"
4.55411919769438e-188,9.70653616617559,1,0.005,9.10823839538875e-184,"C02","MarkerC02-027"
4.55417264832573e-188,10.0660523463656,1,0.004,9.10834529665146e-184,"C02","MarkerC02-138"
4.55425282544481e-188,10.1124631986682,1,0.005,9.10850565088962e-184,"C02","MarkerC02-121"
4.58482719787417e-188,9.84291045219135,1,0.004,9.16965439574834e-184,"C02","MarkerC02-072"
4.58523078983026e-188,10.3491792175947,1,0.004,9.17046157966052e-184,"C02","MarkerC02-045"
4.5853115124649e-188,9.76081914148079,1,0.005,9.17062302492979e-184,"C02","MarkerC02-106"
4.5853653283407e-188,9.85199561709588,1,0.004,9.1707306566814e-184,"C02","MarkerC02-130"
4.68021586706791e-188,9.86146295465677,1,0.005,9.36043173413582e-184,"C02","MarkerC02-099"
4.978133937366e-188,10.1632684379072,1,0.004,9.956267874732e-184,"C02","MarkerC02-036"
6.51003178142224e-188,9.763089602146,1,0.005,1.30200635628445e-183,"C02","MarkerC02-033"
6.51014619895141e-188,9.88538703343734,1,0.005,1.30202923979028e-183,"C02","MarkerC02-003"
6.51016526873387e-188,9.97555916946926,1,0.005,1.30203305374677e-183,"C02","MarkerC02-097"
6.51029875877064e-188,10.1036259380486,1,0.004,1.30205975175413e-183,"C02","MarkerC02-041"
6.51035596962043e-188,9.58013345201974,1,0.006,1.30207119392409e-183,"C02","MarkerC02-078"
6.51045132214998e-188,9.95910608808299,1,0.005,1.30209026443e-183,"C02","MarkerC02-049"
6.51047039282179e-188,10.2971211004628,1,0.004,1.30209407856436e-183,"C02","MarkerC02-001"
6.51052760517337e-188,9.38705592495178,1,0.007,1.30210552103467e-183,"C02","MarkerC02-011"
6.51054667606905e-188,10.0556200146738,1,0.005,1.30210933521381e-183,"C02","MarkerC02-022"
6.51054667606905e-188,9.5187006157011,1,0.006,1.30210933521381e-183,"C02","MarkerC02-040"
6.51056574701917e-188,9.55523558338765,1,0.006,1.30211314940383e-183,"C02","MarkerC02-015"
6.51062296020501e-188,10.1669815724158,1,0.004,1.302124592041e-183,"C02","MarkerC02-005"
6.51064203137629e-188,9.82805097476502,1,0.005,1.30212840627526e-183,"C02","MarkerC02-109"
6.55506314728798e-188,9.6022094365006,1,0.005,1.3110126294576e-183,"C02","MarkerC02-013"
6.55508234833228e-188,10.0584041646863,1,0.004,1.31101646966646e-183,"C02","MarkerC02-075"
6.55523595871726e-188,9.90862924835748,1,0.005,1.31104719174345e-183,"C02","MarkerC02-008"
6.55533196702586e-188,9.64950539153151,1,0.006,1.31106639340517e-183,"C02","MarkerC02-016"
6.5553511688553e-188,9.95328443742012,1,0.005,1.31107023377106e-183,"C02","MarkerC02-012"
6.5553511688553e-188,9.75295316769842,1,0.005,1.31107023377106e-183,"C02","MarkerC02-122"
6.55540877468002e-188,9.7118338711133,1,0.005,1.311081754936e-183,"C02","MarkerC02-148"
6.55556239267618e-188,10.1295097927914,1,0.005,1.31111247853524e-183,"C02","MarkerC02-039"
6.55563920301819e-188,9.79206493649878,1,0.005,1.31112784060364e-183,"C02","MarkerC02-113"
6.57773390137857e-188,9.53520866875958,1,0.007,1.31554678027571e-183,"C02","MarkerC02-031"
6.59969033297067e-188,10.1909039129192,1,0.004,1.31993806659413e-183,"C02","MarkerC02-112"
6.5998836501492e-188,9.78313471501954,1,0.005,1.31997673002984e-183,"C02","MarkerC02-088"
6.60001897552762e-188,9.67916814192087,1,0.006,1.32000379510552e-183,"C02","MarkerC02-070"
6.60007697296454e-188,10.0214376223584,1,0.004,1.32001539459291e-183,"C02","MarkerC02-066"
6.60027030141546e-188,10.0376771835874,1,0.004,1.32005406028309e-183,"C02","MarkerC02-025"
6.64576939289371e-188,9.82596398129585,1,0.004,1.32915387857874e-183,"C02","MarkerC02-020"
6.69085660312836e-188,9.55942338937776,1,0.005,1.33817132062567e-183,"C02","MarkerC02-030"
6.69109178139847e-188,9.71556165192592,1,0.005,1.33821835627969e-183,"C02","MarkerC02-062"
6.69113097857607e-188,9.66533816932813,1,0.005,1.33822619571521e-183,"C02","MarkerC02-094"
6.69150336316559e-188,9.72002236852818,1,0.005,1.33830067263312e-183,"C02","MarkerC02-095"
6.69152296292499e-188,9.73908600692493,1,0.005,1.338304592585e-183,"C02","MarkerC02-042"
6.73690048833218e-188,9.98132656110013,1,0.004,1.34738009766644e-183,"C02","MarkerC02-065"
6.73709781515427e-188,10.0899318006152,1,0.004,1.34741956303085e-183,"C02","MarkerC02-006"
6.737235947353e-188,9.50887375449676,1,0.006,1.3474471894706e-183,"C02","MarkerC02-076"
6.73739381617376e-188,9.92856317858563,1,0.004,1.34747876323475e-183,"C02","MarkerC02-144"
6.7833800647472e-188,9.79907784809729,1,0.005,1.35667601294944e-183,"C02","MarkerC02-080"
6.82989987202785e-188,9.78367796973075,1,0.005,1.36597997440557e-183,"C02","MarkerC02-098"
6.82993988044318e-188,10.1228711010245,1,0.004,1.36598797608864e-183,"C02","MarkerC02-132"
6.83046001105699e-188,9.46926384791528,1,0.006,1.3660920022114e-183,"C02","MarkerC02-127"
6.87695988943471e-188,9.58010931187381,1,0.006,1.37539197788694e-183,"C02","MarkerC02-102"
7.02000986963513e-188,9.58529223895993,1,0.005,1.40400197392703e-183,"C02","MarkerC02-029"
7.06779863510647e-188,9.33816074246128,1,0.006,1.41355972702129e-183,"C02","MarkerC02-086"
7.06800563089905e-188,9.65090628871919,1,0.006,1.41360112617981e-183,"C02","MarkerC02-079"
7.26452255118135e-188,9.63486117034387,1,0.006,1.45290451023627e-183,"C02","MarkerC02-143"
7.46562229339836e-188,10.0418996689515,1,0.004,1.49312445867967e-183,"C02","MarkerC02-081"
7.72559181183225e-188,9.80709840879287,1,0.005,1.54511836236645e-183,"C02","MarkerC02-056"
9.35155267189931e-188,9.81556847550889,1,0.005,1.87031053437986e-183,"C02","MarkerC02-018"
9.35158001852085e-188,9.86286824393606,1,0.005,1.87031600370417e-183,"C02","MarkerC02-090"
9.35179879435706e-188,10.2242114173705,1,0.004,1.87035975887141e-183,"C02","MarkerC02-053"
9.35220901278184e-188,9.83484099702966,1,0.005,1.87044180255637e-183,"C02","MarkerC02-032"
9.35240045417533e-188,10.1242535409376,1,0.005,1.87048009083507e-183,"C02","MarkerC02-037"
9.35242780326438e-188,9.75999338655452,1,0.004,1.87048556065288e-183,"C02","MarkerC02-071"
9.35300215251989e-188,10.0247503670776,1,0.004,1.87060043050398e-183,"C02","MarkerC02-026"
9.41618423065371e-188,9.76783273022109,1,0.005,1.88323684613074e-183,"C02","MarkerC02-145"
9.41643205012642e-188,10.1446530649459,1,0.004,1.88328641002528e-183,"C02","MarkerC02-133"
9.41643205012642e-188,10.139292703265,1,0.004,1.88328641002528e-183,"C02","MarkerC02-149"
9.48056884722037e-188,10.0569813612077,1,0.004,1.89611376944407e-183,"C02","MarkerC02-084"
9.48142829814043e-188,9.72841907734678,1,0.006,1.89628565962809e-183,"C02","MarkerC02-115"
9.5465655697644e-188,9.83445524108999,1,0.005,1.90931311395288e-183,"C02","MarkerC02-007"
9.61161579189254e-188,9.58600702093285,1,0.006,1.92232315837851e-183,"C02","MarkerC02-055"
9.61170010808266e-188,10.1076788841595,1,0.004,1.92234002161653e-183,"C02","MarkerC02-021"
9.67727853212094e-188,9.97131059830748,1,0.005,1.93545570642419e-183,"C02","MarkerC02-063"
9.67742001730033e-188,10.0140295970076,1,0.004,1.93548400346007e-183,"C02","MarkerC02-100"
9.74370272369993e-188,9.83046697414524,1,0.005,1.94874054473999e-183,"C02","MarkerC02-024"
9.74424406011026e-188,9.85962969863483,1,0.005,1.94884881202205e-183,"C02","MarkerC02-139"
9.81709456205014e-188,9.77608377161339,1,0.005,1.96341891241003e-183,"C02","MarkerC02-059"
9.91219710788514e-188,9.91157547471938,1,0.005,1.98243942157703e-183,"C02","MarkerC02-074"
9.94572016688714e-188,9.62568101633514,1,0.006,1.98914403337743e-183,"C02","MarkerC02-125"
1.01167572360852e-187,9.92609859385064,1,0.005,2.02335144721704e-183,"C02","MarkerC02-035"
1.01858965638399e-187,9.80031591186509,1,0.005,2.03717931276797e-183,"C02","MarkerC02-058"
1.02213602004845e-187,10.4445296755781,1,0.004,2.04427204009689e-183,"C02","MarkerC02-087"
1.0221539505651e-187,9.56658815608695,1,0.006,2.04430790113019e-183,"C02","MarkerC02-051"
1.02917551520646e-187,9.9659201332467,1,0.004,2.05835103041292e-183,"C02","MarkerC02-073"
1.02922967729463e-187,9.64303743348302,1,0.005,2.05845935458927e-183,"C02","MarkerC02-128"
1.0506043059123e-187,9.94423781226415,1,0.005,2.10120861182459e-183,"C02","MarkerC02-054"
1.06505622037258e-187,9.98071079859533,1,0.005,2.13011244074517e-183,"C02","MarkerC02-028"
1.09460005972813e-187,9.94501516542336,1,0.005,2.18920011945625e-183,"C02","MarkerC02-034"
1.09464485702413e-187,10.0696444682516,1,0.004,2.18928971404826e-183,"C02","MarkerC02-140"
1.34062893992588e-187,9.93833819880476,1,0.004,2.68125787985177e-183,"C02","MarkerC02-089"
1.34068373394624e-187,9.62357801161737,1,0.005,2.68136746789249e-183,"C02","MarkerC02-120"
1.340738530196e-187,9.39284003479729,1,0.007,2.681477060392e-183,"C02","MarkerC02-124"
1.34990628079892e-187,9.98144105871677,1,0.005,2.69981256159785e-183,"C02","MarkerC02-009"
1.35916045201972e-187,10.1230026209435,1,0.004,2.71832090403944e-183,"C02","MarkerC02-069"
1.36846201046334e-187,9.51461467200846,1,0.006,2.73692402092669e-183,"C02","MarkerC02-060"
1.36850595442118e-187,9.8140186167008,1,0.005,2.73701190884236e-183,"C02","MarkerC02-119"
1.38726440566631e-187,9.79568192233217,1,0.005,2.77452881133262e-183,"C02","MarkerC02-150"
1.40639462583927e-187,9.78822166868272,1,0.005,2.81278925167854e-183,"C02","MarkerC02-092"
1.42575088045488e-187,10.0864320750263,1,0.004,2.85150176090975e-183,"C02","MarkerC02-123"
1.53179125301257e-187,9.77982841497599,1,0.004,3.06358250602513e-183,"C02","MarkerC02-136"
1.54749744761955e-187,9.83395973576488,1,0.005,3.0949948952391e-183,"C02","MarkerC02-137"
1.54751551247326e-187,9.60392731419951,1,0.006,3.09503102494653e-183,"C02","MarkerC02-067"
